id;macrogroup_name;macrogroup_id;education_level;fgos_code;institution_name;program_name;region;budget_seat;URL
832;Образование и гуманитарные;9;ВО;44.03.01;Сибирский государственный индустриальный университет;Дошкольное образование;Новокузнецк;11;https://oop.sibsiu.ru/downloadnew.php?doc=822736&code=b131aadfd329eb1d70a3b96a61d1a887
833;Образование и гуманитарные;9;ВО;44.03.01;Сибирский государственный индустриальный университет;Физическая культура;Новокузнецк;31;https://oop.sibsiu.ru/downloadnew.php?doc=822736&code=b131aadfd329eb1d70a3b96a61d1a887
834;Образование и гуманитарные;9;ВО;44.03.01;Томский государственный педагогический университет;"Иностранный (английский)
язык";Томск;5;https://sveden.tspu.ru/api/svfile/831
835;Образование и гуманитарные;9;ВО;44.03.01;Томский государственный педагогический университет;Физическая культура;Томск;24;https://sveden.tspu.ru/api/svfile/831
836;Образование и гуманитарные;9;ВО;44.03.01;Томский государственный педагогический университет; Дошкольное образование;Томск;35;https://sveden.tspu.ru/api/svfile/831
837;Образование и гуманитарные;9;ВО;44.03.01;Томский государственный педагогический университет;" Русский язык как
иностранный";Томск;60;https://sveden.tspu.ru/api/svfile/831
838;Образование и гуманитарные;9;ВО;44.03.01;Томский государственный педагогический университет;Правовое образование ;Томск;35;https://sveden.tspu.ru/api/svfile/831
839;Образование и гуманитарные;9;ВО;44.03.01;Глазовский государственный инженерно-педагогический университет имени В. Г. Короленко;Начальное образование;Ижевск;10;http://fggpi.org.ru/sites/default/files/__2025%20количество%20мест%20для%20приема.pdf
840;Образование и гуманитарные;9;ВО;44.03.01;Магнитогорский государственный технический университет им. Г. И. Носова (МГТУ);Физическая культура;Магнитогорск;10;https://abit.magtu.ru/44-03-01-pedagogicheskoe-obrazovanie
841;Образование и гуманитарные;9;ВО;44.03.01;Магнитогорский государственный технический университет им. Г. И. Носова (МГТУ);Физическая культура;Магнитогорск;20;https://abit.magtu.ru/44-03-01-pedagogicheskoe-obrazovanie
842;Образование и гуманитарные;9;ВО;44.03.01;Чувашский государственный педагогический университет им. И. Я. Яковлева;Начальное образование;Чебоксары;15;https://chuvgpu.ru/abiturientu/back2025/
843;Образование и гуманитарные;9;ВО;39.03.02;Астраханский государственный университет (АГУ) им. В. Н. Татищева;Социальная работа;Астрахань;25;https://asu-edu.ru/Abitur/12777-navigator-postupleniia.html
844;Образование и гуманитарные;9;ВО;39.03.02;Астраханский государственный университет (АГУ) им. В. Н. Татищева;Социальная работа;Астрахань;25;https://asu-edu.ru/Abitur/12777-navigator-postupleniia.html
845;Образование и гуманитарные;9;ВО;39.03.02;Башкирский государственный медицинский университет (БГМУ);Социальная работа в системе здравоохранения;Башкирия;12;https://bashgmu.ru/abitur/bachelor/#abitur_priemKolMest
846;Образование и гуманитарные;9;ВО;39.03.02;Кубанский государственный университет (КубГУ);Социальная работа ;Курск;14;https://www.kubsu.ru/sites/default/files/page/2025_kcp_b.pdf
847;Образование и гуманитарные;9;ВО;39.03.02;Первый МГМУ им. И. М. Сеченова (Сеченовский университет);Социальная работа;Москва;1;https://priem.sechenov.ru/undergraduate/39-03-02-sotsialnaya-rabota/
848;Образование и гуманитарные;9;ВО;39.03.02;Православный Свято‑Тихоновский гуманитарный университет (ПСТГУ);Социальная работа ;Москва;5;https://pstgu.ru/sveden/education/study
849;Образование и гуманитарные;9;ВО;39.03.02;Пензенский государственный университет;Социальная работа ;Пенза;15;https://www.pnzgu.ru/files/pnzgu.ru/abitur/2025/bak_spec/obschee_kolichestvo_mest_bs_s_cel.pdf
850;Образование и гуманитарные;9;ВО;39.03.02;Российский национальный исследовательский медицинский университет имени Н. И. Пирогова;Социальная работа;Москва;15;https://rsmu.ru/fileadmin/templates/DOC/Local_Acts_Education/Priemnay/2025-he/Kolichestvo_mest_bak_spec_2025.pdf
851;Образование и гуманитарные;9;ВО;39.03.02;Самарский национальный исследовательский университет имени академика С.П. Королева;Социальная работа;Самара;20;https://ssau.ru/files/priem_doc/bachelor/2025/rasp_10_2025.pdf
852;Образование и гуманитарные;9;ВО;39.03.02;Самарский национальный исследовательский университет имени академика С.П. Королева;Социальная работа;Самара;15;https://ssau.ru/files/priem_doc/bachelor/2025/rasp_10_2025.pdf
853;Образование и гуманитарные;9;ВО;39.03.02;Санкт-Петербургский государственный университет;Социальная работа;Санкт-петербург;10;https://spbu.ru/postupayushchim/programms/bakalavriat/socialnaya-rabota
854;Образование и гуманитарные;9;ВО;39.03.02;Уральский государственный педагогический университет;Социальная работа ;Уральск;25;https://uspu.ru/abitur/bachelor/op/
855;Образование и гуманитарные;9;ВО;39.03.02;Ярославский государственный университет им. П. Г. Демидова;Технологии социальной работы;Ярославль;14;https://www.uniyar.ac.ru/Abitur/abiturientu-2025/bakalavriat-i-spetsialitet/kontrolnye-tsifry-priema-2025g.php
856;Образование и гуманитарные;9;ВО;37.03.01;Московский институт психоанализа;Фундаментальные и прикладные исследования в области наук о человеке;Санкт-петербург;50;https://inpsycho.ru/higher_education/1
857;Образование и гуманитарные;9;ВО;37.03.01;Московский институт психоанализа;Психологическое консультирование и психотерапия качества жизни;Санкт-петербург;50;https://inpsycho.ru/higher_education/1
858;Образование и гуманитарные;9;ВО;37.03.01;Московский институт психоанализа;Детское и семейное консультирование;Санкт-петербург;50;https://inpsycho.ru/higher_education/1
859;Образование и гуманитарные;9;ВО;37.03.01;Московский институт психоанализа;Клинические основы психологического здоровья человека;Санкт-петербург;50;https://inpsycho.ru/higher_education/1
860;Образование и гуманитарные;9;ВО;37.03.01;Московский институт психоанализа;Корпоративный психолог;Санкт-петербург;50;https://inpsycho.ru/higher_education/1
861;Образование и гуманитарные;9;ВО;37.03.01;Балтийский федеральный университет имени Иммануила Канта;Психология;Калининград ;40;https://kantiana.ru/enrollee/programs/prakticheskaya-psikhologiya/
862;Образование и гуманитарные;9;ВО;37.03.01;Владивостокский государственный университет;Психология;Владивосток;20;https://www.vvsu.ru/admission/bach_spec/op/2289/pln/23749/
863;Образование и гуманитарные;9;ВО;37.03.01;Дальневосточный федеральный университет (ДВФУ).;Психология;Владивосток;25;https://postupi.dvfu.ru/education/bakalavriat-spetsialitet/psikhologiya/
864;Образование и гуманитарные;9;ВО;37.03.01;Донской государственный технический университет (ДонГТУ).;Психология;Ростов на дону;9;https://online.donstu.ru/lists/11121#1
865;Образование и гуманитарные;9;ВО;37.03.01;Донской государственный технический университет (ДонГТУ).;Психология;Ростов на дону;14;https://donstu.ru/abiturient/katalog-obrazovatelnykh-programm/1418/
866;Образование и гуманитарные;9;ВО;37.03.01;Забайкальский государственный университет (ЗабГУ).;Психология;Чита;17;https://entrant.zabgu.ru/?page_id=72
867;Образование и гуманитарные;9;ВО;37.03.01;Казанский (Приволжский) федеральный университет (КФУ).;Психология;Казань;17;https://admissions.kpfu.ru/programs/05-03-01-geologiya-profil-geologiya-i-osvoen-2/
868;Образование и гуманитарные;9;ВО;37.03.01;Камчатский государственный университет имени Витуса Беринга (КамГУ).;Психология;Петропавловск-Камчатский;21;https://kamgu.ru/abitur/bachelor/#abitur_plan_priema
869;Образование и гуманитарные;9;ВО;37.03.01;Карачаево‑Черкесский государственный университет имени У. Д. Алиева (КЧГУ).;Психология(Общий профиль);Карачаевск;2;https://kchgu.ru/wp-content/uploads/2022/06/Kolichestvo-bjudzhetnyh-mest-na-pervyj-kurs-v-predelah-celevoj-kvoty-v-2024-g..pdf
870;Образование и гуманитарные;9;ВО;37.03.01;Курский государственный университет (КГУ).;Социальная психология;Курск;Да ;https://kursksu.ru/admission_education_programs/view/15
871;Образование и гуманитарные;9;ВО;37.03.01;Нижегородский государственный университет им. Н. И. Лобачевского (ННГУ);Психология;Нижний Новгород;50;http://www.unn.ru/site/images/docs/priem/2025/Plan_priema/Pril_1_VO_Plan_priema_2025_bak.pdf
872;Образование и гуманитарные;9;ВО;37.03.01;Национальный исследовательский университет «Высшая школа экономики» (НИУ ВШЭ);Психология;Москва;80;https://www.hse.ru/ba/psy/
873;Образование и гуманитарные;9;ВО;37.03.01;Новгородский государственный университет имени Ярослава Мудрого (НовГУ);Психология;Нижний Новгород;28;https://www.novsu.ru/abitur/bachelor/directions_of_training_and_specialties/51775/
874;Образование и гуманитарные;9;ВО;37.03.01;Орловский государственный университет имени И. С. Тургенева (ОГУ);Психология;Орёл;15;https://oreluniver.ru/file/documents/place_bak_cel_2025.pdf
875;Образование и гуманитарные;9;ВО;37.03.01;Пензенский государственный университет (ПГУ);Психология;Москва;8;https://www.pnzgu.ru/files/pnzgu.ru/abitur/2025/bak_spec/obschee_kolichestvo_mest_bs_s_cel.pdf
876;Образование и гуманитарные;9;ВО;37.03.01;Пензенский государственный университет (ПГУ);Психология;Москва;15;https://www.pnzgu.ru/files/pnzgu.ru/abitur/2025/bak_spec/obschee_kolichestvo_mest_bs_s_cel.pdf
877;Образование и гуманитарные;9;ВО;37.03.01;Российский университет дружбы народов имени Патриса Лумумбы (РУДН);Психология ;Москва;35;https://admission.rudn.ru/undergraduate/directions/
878;Образование и гуманитарные;9;ВО;37.03.01;Тихоокеанский государственный университет;Психология;Хабаровск;23;https://khabarovsk.ucheba.ru/program/602567
879;Образование и гуманитарные;9;ВО;37.03.01;дмуртский государственный университет (УдГУ);Психология;Ижевск;12;https://udsu.ru/admissions/2025/vysshee-obrazovanie-bakalavriat-i-spetsialitet/perecen_so_2025
880;Образование и гуманитарные;9;ВО;37.03.01;Чеченский государственный университет имени А. А. Кадырова (ЧГУ);Психология;Чебоксары;20;https://pk.chsu.ru/napravleniya-podgotovki/bakalavriat-i-spetsialitet/psikhologiya.php?utm_source=yandex.ru&utm_medium=organic&utm_campaign=yandex.ru&utm_referrer=yandex.ru
881;Образование и гуманитарные;9;ВО;37.03.01;Уральский государственный горный университет (УГГУ);Психология;Ростов на дону;40;https://urgi.info/2025/abityrient/postyplenie/3.pdf
882;Образование и гуманитарные;9;ВО;37.03.01;Уральский государственный горный университет (УГГУ);Психология;Ростов на дону;50;https://urgi.info/2025/abityrient/postyplenie/3.pdf
883;Образование и гуманитарные;9;ВО;37.03.01;Южный федеральный университет (ЮФУ).;Психология;Ростов на дону;35;https://sfedu.ru/www/stat_pages22.show?p=ABT/N8206
884;Образование и гуманитарные;9;СПО;44.02.01;Амурский педагогический колледж (АПК), Амурская область;Дошкольное образование;Амурская область;35;https://apk28.ru/prijomnaya-kampaniya-2025/
885;Образование и гуманитарные;9;СПО;44.02.01;образовательное учреждение Республики Татарстан;Дошкольное образование;Арск;40;https://edu.tatar.ru/upload/storage/org6184/files/КЦП%202025-2026%20по%20основным%20программам%20(1).pdf
886;Образование и гуманитарные;9;СПО;44.02.01;«Архангельский государственный многопрофильный колледж;Дошкольное образование;Архангельск;50;https://arhcollege.ru/course/view.php?id=163
887;Образование и гуманитарные;9;СПО;44.02.01;«Архангельский государственный многопрофильный колледж;Дошкольное образование;Архангельск;7;https://arhcollege.ru/course/view.php?id=163
888;Образование и гуманитарные;9;СПО;44.02.01;«Архангельский государственный многопрофильный колледж;Дошкольное образование;Архангельск;15;https://arhcollege.ru/course/view.php?id=163
889;Образование и гуманитарные;9;СПО;44.02.01;Астраханский социально-педагогический колледж;Дошкольное образование;Асино;25;https://atpromis.gosuslugi.ru/spetsialnosti/nazvanie-spetsialnosti-1.html
890;Образование и гуманитарные;9;СПО;44.02.01;Астраханский социально-педагогический колледж;Дошкольное образование;Астрахань;50;https://aspk.org/applicants/admission/
891;Образование и гуманитарные;9;СПО;44.02.01;Читинский педагогический колледж;Дошкольное образование;Чита;25;http://abit.chpkol.ru/doc/Общее%20количество%20мест%20для%20приёма%20по%20очной%20форме%20обучения.pdf
892;Образование и гуманитарные;9;СПО;44.02.01;Читинский педагогический колледж;Дошкольное образование;Чита;20;http://abit.chpkol.ru/doc/Общее%20количество%20мес%20по%20приёму%20по%20заочной%20форме%20обучения.pdf
893;Образование и гуманитарные;9;СПО;39.02.01;Алапаевский многопрофильный техникум;Социальная работа;Алапаевск;25;https://алмт.рф/matriculant/students/#edu
894;Образование и гуманитарные;9;СПО;39.02.01;Апшеронский техникум автомобильного транспорта и сервиса;Социальная работа;Апшеронск;75;https://pu23.ucoz.ru/nov/2025/dokumenti/atats_kcp.pdf
895;Образование и гуманитарные;9;СПО;39.02.01;Архангельский государственный многопрофильный колледж;Социальная работа;Архангельск;25;https://arhcollege.ru/course/view.php?id=163
896;Образование и гуманитарные;9;СПО;39.02.01;Архангельский государственный многопрофильный колледж;Социальная работа ;Архангельск;3;https://arhcollege.ru/course/view.php?id=163
897;Образование и гуманитарные;9;СПО;39.02.01;Эвенкийский многопрофильный техникум;Социальная работа ;Красноярский край;25;http://licey91-tura.ru/upload/15.09.2025.pdf
898;Образование и гуманитарные;9;СПО;39.02.01;Балаганский аграрно-технологический техникум;Социальная работа ;Балаганск;25;http://battbalagansk.ru/2025/april/Распоряжение%20о%20КЦП%20на%202025год%20ВТОРОЙ.pdf
899;Образование и гуманитарные;9;СПО;39.02.01;Белгородский педагогический колледж;Социальная работа ;Белгород;25;https://belpedcol.ru/wp-content/uploads/2025/03/Количество-мест-2025.pdf
900;Образование и гуманитарные;9;СПО;39.02.01;Богатовский государственный сельскохозяйственный техникум имени Героя Советского Союза Смолякова Ивана Ильича;Социальная работа ;Самара;17;https://agroschool-bogatoe.ru/index.php/abiturientam-i-uchashchimsya
901;Образование и гуманитарные;9;СПО;39.02.01;Областное государственное автономное профессиональное образовательное учреждение „Боровичский педагогический колледж;Социальная работа ;Боровичи;10;https://oaouspobpk.ru/abiturentam/kontrolnye-tsifry-prijoma-i-nalichie-vakantnykh-mest
902;Образование и гуманитарные;9;СПО;39.02.01;«Великоустюгский многопрофильный колледж;Социальная работа ;Великий Устюг;25;http://www.vumk.ru/wp-content/uploads/2025/04/perechen-25-26.jpg
903;Образование и гуманитарные;9;СПО;39.02.01;Государственного бюджетного профессионального образовательного учреждения «Ветлужский лесоагротехнический техникум;Социальная работа ;Ветлуга;25;http://v-agroteh.ru/kontrolnye-cifry-priema-i-ozhidaemyj-vypusk-na-2016-god/
904;Образование и гуманитарные;9;СПО;39.02.01;ГБПОУ РО «ВПК им. М. А. Шолохова;Социальная работа ;Ростовская область;25;https://veshpedcoll.ucoz.ru/000new/00000New/2025/MAIN/2_kontrolnye_cifry_priema_2025-bjudzhet-ochnaja_fo.pdf
905;Образование и гуманитарные;9;СПО;39.02.01;Волгоградский социально-педагогический колледж;Социальная работа ;Волгоград;25;https://docs.yandex.ru/docs/view?url=ya-browser%3A%2F%2F4DT1uXEPRrJRXlUFoewruFw_pWh84k1qYdDX_7MY-f-rf7JD_s56ps20Bynb-FkRJ4uFMONH67Apdzf3w2CHNCEU35dkdXZxHz_PP0phkGSplF_5JzSRYP2jliVem3gH8bVdCvALAU1mdy75aPAGVA%3D%3D%3Fsign%3D7p8L1hJzBCNBIpSyFowCveVNGgC-jRjUssXlAi7Xatw%3D&name=приём-2025-2-1-2-1-1.docx&nosw=1
906;Образование и гуманитарные;9;СПО;39.02.01;Волгоградский социально-педагогический колледж;Социальная работа;Волгоград;25;https://www.vspc34.ru/index.php?option=com_content&view=article&id=3308
907;Право и управление;10;ВО;38.03.01;Национальный исследовательский технологический университет МИСИС;Экономика;Москва;36;https://misis.ru/applicants/admission/baccalaureate-and-specialty/faculties/economy/
908;Право и управление;10;ВО;38.03.01;Финансовый университет при Правительстве Российской Федерации;Экономика и финансы;Уфа;3;https://www.fa.ru/for-applicants/educational-programs/bachelor/ekonomika-i-finans-ufa-oz/
909;Право и управление;10;ВО;38.03.01;Финансовый университет при Правительстве Российской Федерации;Экономика и финансы;Уфа;5;https://www.fa.ru/for-applicants/educational-programs/bachelor/ekonomika-i-finans-ufa-o/
910;Право и управление;10;ВО;38.03.01;Ленинградский государственный университет имени А. С. Пушкина;Экономика организаций и логистика;Луга;Да;https://lilguluga.ru/upload/iblock/521/clsdszzdabbpz6icn8p9sdlopjn3jamg/Pravila-priema-na-2025-god-_bakalavriat-i-spetsialitet_.pdf
911;Право и управление;10;ВО;38.03.01;Ленинградский государственный университет имени А. С. Пушкина;Финансы и кредит;Луга;Да;https://lilguluga.ru/upload/iblock/521/clsdszzdabbpz6icn8p9sdlopjn3jamg/Pravila-priema-na-2025-god-_bakalavriat-i-spetsialitet_.pdf
912;Право и управление;10;ВО;40.03.01;Ленинградский государственный университет имени А. С. Пушкина;Гражданское право;Луга;Да;https://lilguluga.ru/upload/iblock/521/clsdszzdabbpz6icn8p9sdlopjn3jamg/Pravila-priema-na-2025-god-_bakalavriat-i-spetsialitet_.pdf
913;Право и управление;10;ВО;38.03.01;Финансовый университет при Правительстве Российской Федерации;Экономика и финансы;Челябинск;3;https://www.fa.ru/for-applicants/educational-programs/bachelor/ekonomika-i-finans-chelyab-oz/
914;Право и управление;10;ВО;38.03.01;Финансовый университет при Правительстве Российской Федерации;Экономика и финансы;Челябинск;6;https://www.fa.ru/for-applicants/educational-programs/bachelor/ekonomika-i-finans-chelyab-o/
915;Право и управление;10;ВО;40.03.01;Финансовый университет при Правительстве Российской Федерации;Юриспруденция;Челябинск;5;https://www.fa.ru/for-applicants/educational-programs/bachelor/yurisprud-chelyab-oz/
916;Право и управление;10;ВО;38.03.01;Вологодский государственный университет;Экономика;Вологда;5;https://priem.vogu35.ru/380301ekonomika
917;Право и управление;10;ВО;40.03.01;Вологодский государственный университет;Юриспруденция;Вологда;15;https://priem.vogu35.ru/400301urisprudensia
918;Право и управление;10;ВО;38.03.01;Московский государственный технический университет имени Н. Э. Баумана;Экономика малого и среднего бизнеса;Москва;Да;https://bmstu.ru/sveden/education?ysclid=mj8egzv5hp287701097
919;Право и управление;10;ВО;38.03.01;Московский государственный технический университет имени Н. Э. Баумана;Экономика и финансы;Москва;Да;https://bmstu.ru/sveden/education?ysclid=mj8egzv5hp287701097
920;Право и управление;10;ВО;38.03.01;Финансовый университет при Правительстве Российской Федерации;​Экономика и финансы;Ярославль;5;https://yaroslavl.fa.ru/abitur/obr-programs/bachelor/
921;Право и управление;10;ВО;38.03.01;Финансовый университет при Правительстве Российской Федерации;Финансовая разведка, управление рисками и экономическая безопасность;Ярославль;5;https://yaroslavl.fa.ru/abitur/obr-programs/bachelor/
922;Право и управление;10;ВО;38.03.01;Северо-Кавказская государственная академия;Экономика;Черкесск;Да;https://ncsa.ru/applicants/the_admissions_committee/acad.php
923;Право и управление;10;ВО;38.03.01;Санкт-Петербургский государственный экономический университет;Экономика;Кизляр;Да;http://kiz-engec.ru/download/priem25/%D0%9F%D0%A0%D0%98%D0%9B%D0%9E%D0%96%D0%95%D0%9D%D0%98%D0%95%20%D0%BA%20%D0%BF%D1%80.%D0%B2%D0%BD.%D0%B8%D0%B7%D0%BC.%20%D0%B2%20%D0%BF%D1%80.2025-01-20%20%E2%84%96%2010%20%D0%9F%D0%9F%202025%20%D0%91%D0%90%D0%9A%20%D0%9C%D0%90%D0%93%D0%BD%D0%B0%20%D1%81%D0%B0%D0%B9%D1%82%2016.05.2025.pdf
924;Право и управление;10;ВО;40.03.01;Санкт-Петербургский государственный экономический университет;Юриспруденция;Кизляр;Да;http://kiz-engec.ru/download/priem25/%D0%9F%D0%A0%D0%98%D0%9B%D0%9E%D0%96%D0%95%D0%9D%D0%98%D0%95%20%D0%BA%20%D0%BF%D1%80.%D0%B2%D0%BD.%D0%B8%D0%B7%D0%BC.%20%D0%B2%20%D0%BF%D1%80.2025-01-20%20%E2%84%96%2010%20%D0%9F%D0%9F%202025%20%D0%91%D0%90%D0%9A%20%D0%9C%D0%90%D0%93%D0%BD%D0%B0%20%D1%81%D0%B0%D0%B9%D1%82%2016.05.2025.pdf
925;Право и управление;10;ВО;38.03.01;Казанский государственный аграрный университет;Бухгалтерский учет, анализ и аудит;Казань;Да;https://priem.kazgau.ru/wp-content/uploads/2025/09/bak-mag-pravila-pr-2025-na-maj.pdf
926;Право и управление;10;ВО;38.03.01;Пермский национальный исследовательский политехнический университет;Экономика;Пермь;5;https://pstu.ru/files/2/file/enrollee/Plan_priema_2025-1.pdf
927;Право и управление;10;ВО;42.03.01;Пермский национальный исследовательский политехнический университет;Реклама и связи с общественностью;Пермь;2;https://pstu.ru/files/2/file/enrollee/Plan_priema_2025-1.pdf
928;Право и управление;10;ВО;38.03.01;Кузбасский государственный технический университет;Экономика предприятий и организаций;Кемерово;Да;https://kuzstu.ru/web-content/sitecontent/abiturient25/Pravila_priema_v_KuzGTU_i_ego_filialy_2025_2.pdf
929;Право и управление;10;ВО;38.03.01;Майкопский государственный технологический университет;Финансы и кредит;Майкоп;Да;https://mkgtu.ru/postuplenie/priemnaya-kampaniya/ekran-priema-2025/
930;Право и управление;10;ВО;42.03.01;Майкопский государственный технологический университет;Реклама и связи с общественностью в коммерческой сфере;Майкоп;Да;https://mkgtu.ru/postuplenie/priemnaya-kampaniya/ekran-priema-2025/
931;Право и управление;10;ВО;38.03.01;Княгининский университет;Бухгалтерский учет, анализ и аудит;Нижний Новгород;20;https://ngieu.ru/bac-econom/
932;Право и управление;10;ВО;38.03.01;Дагестанский Государственный Технический Университет;Экономика предприятий и организаций;Махачкала;Да;https://dstu.ru/mery-podderzhki-uchastnikam-svo-i-ih-detyam
933;Право и управление;10;ВО;38.03.01;Дагестанский Государственный Технический Университет;Бухгалтерский учет, анализ и аудит;Махачкала;Да;https://dstu.ru/mery-podderzhki-uchastnikam-svo-i-ih-detyam
934;Право и управление;10;ВО;38.03.01;Дагестанский Государственный Технический Университет;Финансы и кредит;Махачкала;Да;https://dstu.ru/mery-podderzhki-uchastnikam-svo-i-ih-detyam
935;Право и управление;10;ВО;38.03.01;Дагестанский Государственный Технический Университет;Налоги и налогообложение;Махачкала;Да;https://dstu.ru/mery-podderzhki-uchastnikam-svo-i-ih-detyam
936;Право и управление;10;ВО;38.03.01;Ижевский государственный технический университет имени М.Т. Калашникова;Экономика предприятий и организаций;Ижевск;Да;https://istu.ru/abiturients/programs/1
937;Право и управление;10;ВО;38.03.01;Ижевский государственный технический университет имени М.Т. Калашникова;Экономика и право;Ижевск;5;https://istu.ru/abiturients/programs/258
938;Право и управление;10;ВО;38.03.01;Ульяновский государственный технический университет;Экономика, учет и налогообложение организаций;Ульяновск;Да;https://ulstu.ru/education_programs/element.php?ELEMENT_ID=13308
939;Право и управление;10;ВО;38.03.01;Ульяновский государственный технический университет;Экономическая безопасность хозяйственной деятельности;Ульяновск;1;https://ulstu.ru/education_programs/element.php?ELEMENT_ID=6067
940;Право и управление;10;ВО;42.03.01;Ульяновский государственный технический университет;Реклама и связи с общественностью в государственных и негосударственных структурах;Ульяновск;3;http://ulstu.ru/education_programs/element.php?ELEMENT_ID=13320
941;Право и управление;10;ВО;38.04.01;Курский государственный университет;Бизнес-аналитика в экономике;Курск;7;https://kursksu.ru/admission_education_programs/view/78
942;Право и управление;10;ВО;38.03.01;Саратовский государственный университет генетики, биотехнологии и инженерии имени Н.И. Вавилова;Экономика;Саратов;1;https://www.vavilovsar.ru/abitur/magistr/#abitur_priemKolMest
943;Право и управление;10;ВО;38.03.01;Новосибирский государственный технический университет;Экономика предприятий и инвестиции;Новосибирск;6;https://nstu.ru/entrance/enrollment_campaign/bachelor
944;Право и управление;10;ВО;38.03.01;Новосибирский государственный технический университет;Финансы и аналитика бизнеса;Новосибирск;6;https://nstu.ru/entrance/enrollment_campaign/bachelor
945;Право и управление;10;ВО;38.03.01;Тюменский государственный университет;Финансы и инвестиции;Тюмень;30;https://www.utmn.ru/abiturient/napravleniya/97772/?ysclid=mj8i3solow259949187
946;Право и управление;10;ВО;40.03.01;Тюменский государственный университет;Юриспруденция;Тюмень;69;https://www.utmn.ru/abiturient/napravleniya/97745/?ysclid=mj8i6dk1lp654073467
947;Право и управление;10;ВО;38.03.01;Карачаево-Черкесский государственный Университет имени У. Д. Алиева;Бухгалтерский учет, анализ и аудит;Карачаевск;Да;https://kchgu.ru/wp-content/uploads/2022/06/Pravila-priema-na-obuchenie-3.pdf
948;Право и управление;10;ВО;38.03.01;Грозненский государственный нефтяной технический университет;Экономика;Грозный;Да;https://gstou.ru/files/priemnaya_kampaniya_2025/osobennosti_priema.pdf
949;Право и управление;10;ВО;42.03.01;ИРКУТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ;Реклама и связи с общественностью;Ижевск;6;https://isu.ru/Abitur/pk2025/bachelor/count_table/
950;Право и управление;10;ВО;38.03.01;Московский авиационный институт;Экономика фирмы;Москва;Да;https://priem.mai.ru/base/programs/ekonomika-firmy/
951;Право и управление;10;ВО;38.03.01;Московский авиационный институт;Экономика и управление проектами;Москва;Да;https://priem.mai.ru/base/programs/ekonomika-innovatsionnykh-proektov/
952;Право и управление;10;ВО;38.03.01;Ярославский государственный технический университет;Учет, анализ, финансы, кредит;Ярославль;3;https://ystu.ru/admissions/programms/bakalavriat/ekonomika-/
953;Право и управление;10;ВО;38.03.01;Курская академия государственной и муниципальной службы;Экономика;Курск;Да;https://kagms.ru/kagms-byudzhetnye-mesta-i-vozmozhnosti-besplatnogo-obucheniya/
954;Право и управление;10;ВО;40.03.01;Курская академия государственной и муниципальной службы;Юриспруденция;Курск;Да;https://kagms.ru/kagms-byudzhetnye-mesta-i-vozmozhnosti-besplatnogo-obucheniya/
955;Право и управление;10;ВО;38.03.01;Государственный академический университет гуманитарных наук;Экономическое моделирование;Москва;1;https://gaugn.ru/obrazovanie/faculties/economics/direction-of-preparation/economics/
956;Право и управление;10;ВО;38.03.01;Филиал Московского государственного университета имени М. В. Ломоносова в городе Севастополе;Экономика;Севастополь;10;https://sev.msu.ru/wp-content/uploads/2025/06/17-ijunya_kcp_bak.pdf
957;Право и управление;10;ВО;38.03.01;Хакасский государственный университет;Экономическая безопасность, анализ и управление рисками;Абакан;3;https://khsu.ru/abitur/bachelor/infkolmestraz
958;Право и управление;10;ВО;40.03.01;Хакасский государственный университет;Правовое обеспечение профессиональной деятельности в сфере юриспруденции;Абакан;1;https://khsu.ru/abitur/bachelor/infkolmestraz
959;Право и управление;10;ВО;38.03.01;Северный (Арктический) федеральный университет имени М.В. Ломоносова;Экономика и управление на промышленных предприятиях;Архангельск;20;https://narfu.ru/entrant/bachelor/perechen-napravleniy/
960;Право и управление;10;ВО;40.03.01;Северный (Арктический) федеральный университет имени М.В. Ломоносова;Юриспруденция;Архангельск;54;https://narfu.ru/schoolarius/choice/detail.php?ID=386472
961;Право и управление;10;ВО;40.03.01;Северный (Арктический) федеральный университет имени М.В. Ломоносова;Юриспруденция;Архангельск;32;https://narfu.ru/schoolarius/choice/detail.php?ID=386472
962;Право и управление;10;ВО;42.03.01;Северный (Арктический) федеральный университет имени М.В. Ломоносова;Реклама и связи с общественностью;Архангельск;15;https://narfu.ru/schoolarius/choice/detail.php?ID=258965
963;Право и управление;10;ВО;40.03.01;Саратовская государственная юридическая академия;Уголовно-правовой профиль;Балаково;Да;https://balakovo.ssla.ru/obrazovanie/realizuemye-obrazovatelnye-programmy-1
964;Право и управление;10;ВО;38.03.01;Алтайский государственный университет;Финансы и бухгалтерский учет;Барнаул;20;https://www.asu.ru/files/documents/00030219.pdf
965;Право и управление;10;ВО;40.03.01;Алтайский государственный университет;Юриспруденция;Барнаул;25;https://www.asu.ru/files/documents/00030219.pdf
966;Право и управление;10;ВО;42.03.01;Алтайский государственный университет;Реклама и связи с общественностью;Барнаул;16;https://www.asu.ru/files/documents/00030219.pdf
967;Право и управление;10;ВО;40.03.01;Белгородский государственный национальный исследовательский университет;Юриспруденция;Белгород;Да;https://abitur.bsuedu.ru/sp_napr/03/?ysclid=mj8kgodqn4902267086
968;Право и управление;10;ВО;38.03.01;Белгородский государственный национальный исследовательский университет;Экономика;Белгород;Да;https://abitur.bsuedu.ru/sp_napr/03/?ysclid=mj8kgodqn4902267086
